,opeid,name,state,prog-length,school-type-num,dual-num-2014,dual-denom-2014,drate-2014,prate-2014,ethnic-code,program,dual-num-2013,dual-denom-2013,drate-2013,prate-2013,dual-num-2012,dual-denom-2012,drate-2012,prate-2012,school-type-label,non_default,community-schools
970,2496,NORTHWEST MISSOURI STATE UNIVERSITY                              ,MO,8,1,143,1762,8.1,A,5,D,143,1775,8.0,A,138,1750,7.8,A,public,,False
1072,2663,UNIVERSITY OF NEW MEXICO                                         ,NM,8,1,813,6228,13.0,P,3,D,791,6231,12.6,P,730,5608,13.0,P,public,,False
1073,2664,WESTERN NEW MEXICO UNIVERSITY                                    ,NM,8,1,135,710,19.0,A,3,D,137,680,20.1,A,165,668,24.7,A,public,,False
1085,2687,CUNY BROOKLYN COLLEGE                                            ,NY,8,1,123,2119,5.8,A,5,D,94,2128,4.4,A,121,1980,6.1,A,public,,False
1086,2688,CITY COLLEGE OF NEW YORK - CUNY                                  ,NY,8,1,80,1834,4.3,A,5,D,87,1740,5.0,A,92,1602,5.7,A,public,,False
1087,2689,CUNY HUNTER COLLEGE                                              ,NY,8,1,95,2416,3.9,A,5,D,95,2407,3.9,A,95,2232,4.2,A,public,,False
1088,2690,CUNY QUEENS COLLEGE                                              ,NY,8,1,84,1670,5.0,A,5,D,59,1701,3.4,A,76,1683,4.5,A,public,,False
1051,2622,KEAN UNIVERSITY                                                  ,NJ,8,1,263,3727,7.0,A,5,D,225,3957,5.6,A,226,3655,6.1,A,public,,False
1050,2621,NEW JERSEY INSTITUTE OF TECHNOLOGY                               ,NJ,8,1,58,1521,3.8,A,5,D,57,1474,3.8,A,60,1445,4.1,A,public,,False
1048,2617,MONTCLAIR STATE UNIVERSITY                                       ,NJ,8,1,186,4152,4.4,A,5,D,133,4053,3.2,A,101,3827,2.6,A,public,,False
982,2517,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY                    ,MO,8,1,56,1281,4.3,A,5,D,53,1234,4.2,A,38,1191,3.1,A,public,,False
995,2531,MONTANA TECH OF THE UNIVERSITY OF MONTANA                        ,MT,8,1,82,695,11.7,A,5,D,96,716,13.4,A,58,705,8.2,A,public,,False
996,2532,MONTANA STATE UNIVERSITY BOZEMAN                                 ,MT,8,1,231,3206,7.2,A,5,D,190,3054,6.2,A,151,3083,4.8,A,public,,False
997,2533,MONTANA STATE UNIVERSITY - NORTHERN                              ,MT,8,1,48,432,11.1,A,5,D,57,438,13.0,A,62,472,13.1,A,public,,False
999,2536,UNIVERSITY OF MONTANA (THE)                                      ,MT,8,1,438,4063,10.7,P,5,D,417,4216,9.8,P,414,4158,9.9,P,public,,False
1001,2539,CHADRON STATE COLLEGE                                            ,NE,8,1,50,693,7.2,A,5,D,49,644,7.6,A,67,643,10.4,A,public,,False
1008,2551,UNIVERSITY OF NEBRASKA - KEARNEY                                 ,NE,8,1,87,1576,5.5,A,5,D,64,1505,4.2,A,64,1403,4.5,A,public,,False
1010,2554,UNIVERSITY OF NEBRASKA - OMAHA                                   ,NE,8,1,213,3360,6.3,A,5,D,198,3358,5.8,A,169,3317,5.0,A,public,,False
1013,2559,PERU STATE COLLEGE                                               ,NE,8,1,69,585,11.7,A,5,D,57,552,10.3,A,57,579,9.8,A,public,,False
1091,2693,CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE                        ,NY,8,1,87,1522,5.7,P,3,D,87,1554,5.5,P,104,1597,6.5,P,public,,False
1016,2565,UNIVERSITY OF NEBRASKA                                           ,NE,8,1,154,4326,3.5,P,5,D,119,4483,2.6,P,161,4522,3.5,P,public,,False
1019,2568,"UNIVERSITY OF NEVADA , RENO                                      ",NV,8,1,138,2668,5.1,P,5,D,130,2482,5.2,P,132,2400,5.5,P,public,,False
1020,2569,UNIVERSITY OF NEVADA - LAS VEGAS                                 ,NV,8,1,354,4871,7.2,A,5,D,329,4653,7.0,A,376,4837,7.7,A,public,,False
1031,2589,UNIVERSITY OF NEW HAMPSHIRE                                      ,NH,8,1,91,3961,2.2,P,5,D,84,3941,2.1,P,78,3862,2.0,P,public,,False
1032,2590,KEENE STATE COLLEGE                                              ,NH,8,1,57,1457,3.9,A,5,D,56,1431,3.9,A,71,1453,4.8,A,public,,False
1033,2591,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHI,NH,8,1,81,1610,5.0,P,5,D,56,1590,3.5,P,74,1467,5.0,P,public,,False
983,2518,UNIVERSITY OF MISSOURI - KANSAS CITY                             ,MO,8,1,264,3592,7.3,P,5,D,273,3532,7.7,P,255,3505,7.2,P,public,,False
1043,2609,ROWAN UNIVERSITY                                                 ,NJ,8,1,167,2959,5.6,A,5,D,121,2753,4.3,A,149,4148,3.5,P,public,,False
1045,2613,NEW JERSEY CITY UNIVERSITY                                       ,NJ,8,1,206,2188,9.4,A,3,D,193,2128,9.0,A,136,1865,7.2,A,public,,False
1017,2566,WAYNE STATE COLLEGE                                              ,NE,8,1,75,1007,7.4,A,5,D,76,972,7.8,A,77,1066,7.2,A,public,,False
1627,3531,UNIVERSITY OF TENNESSEE - MARTIN                                 ,TN,8,1,179,1932,9.2,A,5,D,185,1847,10.0,A,193,1814,10.6,A,public,,False
969,2495,TRUMAN STATE UNIVERSITY                                          ,MO,8,1,30,1041,2.8,A,5,D,31,1010,3.0,A,38,970,3.9,A,public,,False
1165,2835,STATE UNIVERSITY OF NEW YORK AT ALBANY                           ,NY,8,1,193,3981,4.8,P,5,D,184,4087,4.5,P,188,4067,4.6,P,public,,False
1226,2907,UNIVERSITY OF NORTH CAROLINA  ASHEVILLE                          ,NC,8,1,48,827,5.8,A,5,D,34,749,4.5,A,36,751,4.7,A,public,,False
966,2490,MISSOURI WESTERN STATE UNIVERSITY                                ,MO,8,1,228,1613,14.1,A,5,D,300,1788,16.7,A,260,1656,15.7,A,public,,False
1239,2923,EAST CAROLINA UNIVERSITY                                         ,NC,8,1,304,5682,5.3,P,5,D,301,5770,5.2,P,286,5597,5.1,P,public,,False
1240,2926,ELIZABETH CITY STATE UNIVERSITY                                  ,NC,8,1,164,903,18.1,A,2,D,164,957,17.1,A,201,921,21.8,A,public,,False
1242,2928,FAYETTEVILLE STATE UNIVERSITY                                    ,NC,8,1,261,1973,13.2,A,2,D,217,1790,12.1,A,183,1714,10.6,A,public,,False
1259,2950,NORTH CAROLINA CENTRAL UNIVERSITY                                ,NC,8,1,271,2644,10.2,A,2,D,231,2644,8.7,A,347,2603,13.3,A,public,,False
1262,2954,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE                         ,NC,8,1,223,1905,11.7,A,5,D,216,1860,11.6,A,277,1939,14.2,A,public,,False
1272,2972,NORTH CAROLINA STATE UNIVERSITY                                  ,NC,8,1,163,4953,3.2,A,5,D,142,5093,2.7,A,166,4762,3.4,A,public,,False
1273,2974,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL                       ,NC,8,1,75,4132,1.8,P,5,D,58,3863,1.5,P,67,4054,1.6,P,public,,False
1274,2975,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE                         ,NC,8,1,378,6008,6.2,A,5,D,317,5837,5.4,A,303,5419,5.5,A,public,,False
1275,2976,UNIVERSITY OF NORTH CAROLINA - GREENSBORO                        ,NC,8,1,276,4586,6.0,P,5,D,282,4305,6.5,P,262,4350,6.0,P,public,,False
1279,2981,WESTERN CAROLINA UNIVERSITY                                      ,NC,8,1,144,2207,6.5,A,5,D,145,2161,6.7,A,149,2101,7.0,A,public,,False
1282,2984,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE)                 ,NC,8,1,140,2901,4.8,A,5,D,102,2712,3.7,A,118,2637,4.4,A,public,,False
1284,2986,WINSTON-SALEM STATE UNIVERSITY                                   ,NC,8,1,277,1925,14.3,A,2,D,229,1901,12.0,A,234,1759,13.3,A,public,,False
1286,2989,DICKINSON STATE UNIVERSITY                                       ,ND,8,1,30,456,6.5,A,5,D,32,538,5.9,A,40,651,6.1,A,public,,False
964,2488,MISSOURI SOUTHERN STATE UNIVERSITY                               ,MO,8,1,188,1630,11.5,A,5,D,179,1659,10.7,A,194,1683,11.5,A,public,,False
1290,2993,MAYVILLE STATE UNIVERSITY                                        ,ND,8,1,29,280,10.3,A,5,D,30,276,10.8,A,41,288,14.2,A,public,,False
1225,2906,APPALACHIAN STATE UNIVERSITY                                     ,NC,8,1,158,3249,4.8,A,5,D,109,3282,3.3,A,107,3084,3.4,A,public,,False
1224,2905,NORTH CAROLINA AGRICULTURAL & TECHNICAL STATE UNIVERSITY         ,NC,8,1,388,3016,12.8,A,2,D,400,2956,13.5,A,453,3051,14.8,A,public,,False
1194,2866,FASHION INSTITUTE OF TECHNOLOGY                                  ,NY,8,1,57,1523,3.7,A,5,D,68,1543,4.4,A,89,1584,5.6,A,public,,False
1187,2858,STATE UNIVERSITY OF NEW YORK AT FARMINGDALE                      ,NY,8,1,74,1223,6.0,A,5,D,66,1243,5.3,A,53,1055,5.0,A,public,,False
1166,2836,BINGHAMTON UNIVERSITY                                            ,NY,8,1,58,2612,2.2,A,5,D,53,2731,1.9,A,76,2611,2.9,A,public,,False
1167,2837,STATE UNIVERSITY OF NEW YORK AT BUFFALO                          ,NY,8,1,176,5345,3.2,A,5,D,175,5623,3.1,A,175,5557,3.1,A,public,,False
1168,2838,STATE UNIVERSITY OF NEW YORK AT STONY BROOK                      ,NY,8,1,141,4285,3.2,P,5,D,141,4308,3.2,P,130,4358,2.9,P,public,,False
1169,2839,STATE UNIVERSITY OF NEW YORK DOWNSTATE MEDICAL CENTER            ,NY,8,1,5,444,1.1,A,5,D,4,401,0.9,A,4,431,0.9,A,public,,False
1170,2840,STATE UNIVERSITY OF NEW YORK UPSTATE MEDICAL UNIVERSITY          ,NY,8,1,4,365,1.0,P,5,D,7,365,1.9,P,5,362,1.3,P,public,,False
1171,2841,SUNY COLLEGE AT BROCKPORT                                        ,NY,8,1,101,2413,4.1,A,5,D,86,2437,3.5,A,93,2489,3.7,A,public,,False
1172,2842,SUNY COLLEGE AT BUFFALO                                          ,NY,8,1,265,3184,8.3,A,5,D,238,3372,7.0,A,267,3378,7.9,A,public,,False
1173,2843,SUNY COLLEGE AT CORTLAND                                         ,NY,8,1,53,1915,2.7,A,5,D,52,1990,2.6,A,63,2137,2.9,A,public,,False
1095,2698,COLLEGE OF STATEN ISLAND/CUNY                                    ,NY,8,1,130,1593,8.1,P,5,D,108,1445,7.4,P,116,1452,7.9,P,public,,False
1174,2844,SUNY AT FREDONIA                                                 ,NY,8,1,83,1668,4.9,A,5,D,84,1668,5.0,A,79,1663,4.7,A,public,,False
1176,2846,STATE UNIVERSITY OF NEW YORK AT NEW PALTZ                        ,NY,8,1,69,1725,4.0,A,5,D,63,1772,3.5,A,47,1662,2.8,A,public,,False
1177,2847,SUNY COLLEGE AT ONEONTA                                          ,NY,8,1,46,1479,3.1,A,5,D,51,1488,3.4,A,48,1535,3.1,A,public,,False
1178,2848,SUNY COLLEGE AT OSWEGO                                           ,NY,8,1,106,2357,4.4,A,5,D,109,2499,4.3,A,123,2387,5.1,A,public,,False
1179,2849,STATE UNIVERSITY OF NEW YORK COLLEGE AT PLATTSBURGH              ,NY,8,1,63,1652,3.8,A,5,D,86,1653,5.2,A,96,1694,5.6,A,public,,False
1180,2850,STATE UNIVERSITY OF NEW YORK COLLEGE AT POTSDAM                  ,NY,8,1,67,1230,5.4,A,5,D,68,1269,5.3,A,51,1253,4.0,A,public,,False
1181,2851,SUNY COLLEGE OF ENVIRONMENT SCIENCE & FORESTRY                   ,NY,8,1,10,497,2.0,A,5,D,12,485,2.4,A,10,464,2.1,A,public,,False
1182,2853,SUNY MARITIME COLLEGE                                            ,NY,8,1,13,347,3.7,A,5,D,23,384,5.9,A,19,369,5.1,A,public,,False
1186,2857,SUNY COLLEGE OF TECHNOLOGY AT DELHI                              ,NY,8,1,105,1126,9.3,A,5,D,124,1204,10.2,A,109,1084,10.0,A,public,,False
1175,2845,SUNY COLLEGE AT GENESEO                                          ,NY,8,1,23,1162,1.9,A,5,D,24,1223,1.9,A,26,1247,2.0,A,public,,False
600,1926,PITTSBURG STATE UNIVERSITY                                       ,KS,8,1,180,1896,9.4,A,5,D,179,1947,9.1,A,159,1865,8.5,A,public,,False
1634,3541,ANGELO STATE UNIVERSITY                                          ,TX,8,1,196,1838,10.6,A,5,D,222,1919,11.5,A,214,1781,12.0,A,public,,False
915,2403,DELTA STATE UNIVERSITY                                           ,MS,8,1,89,1147,7.7,A,5,D,121,1265,9.5,A,122,1175,10.3,A,public,,False
779,2190,WORCESTER STATE UNIVERSITY                                       ,MA,8,1,71,1249,5.6,A,5,D,51,1214,4.2,A,68,1139,5.9,A,public,,False
778,2189,WESTFIELD STATE UNIVERSITY                                       ,MA,8,1,68,1526,4.4,A,5,D,57,1435,3.9,A,35,1322,2.6,A,public,,False
777,2188,SALEM STATE UNIVERSITY                                           ,MA,8,1,151,2068,7.3,A,5,D,141,2041,6.9,A,156,1989,7.8,A,public,,False
776,2187,MASSACHUSETTS COLLEGE OF LIBERAL ARTS                            ,MA,8,1,41,519,7.8,A,5,D,36,533,6.7,A,27,577,4.6,A,public,,False
775,2185,FRAMINGHAM STATE UNIVERSITY                                      ,MA,8,1,48,1131,4.2,A,5,D,61,1025,5.9,A,46,918,5.0,A,public,,False
774,2184,FITCHBURG STATE UNIVERSITY                                       ,MA,8,1,63,1056,5.9,A,5,D,59,1214,4.8,A,64,1099,5.8,A,public,,False
1937,4027,UTAH VALLEY UNIVERSITY                                           ,UT,8,1,527,6306,8.3,A,5,D,525,6541,8.0,A,415,5817,7.1,A,public,,False
773,2183,BRIDGEWATER STATE UNIVERSITY                                     ,MA,8,1,149,2660,5.6,A,5,D,108,2567,4.2,A,128,2473,5.1,A,public,,False
772,2181,MASSACHUSETTS MARITIME ACADEMY                                   ,MA,8,1,10,328,3.0,A,5,D,6,301,1.9,A,11,259,4.2,A,public,,False
771,2180,MASSACHUSETTS COLLEGE OF ART AND DESIGN                          ,MA,8,1,15,426,3.5,A,5,D,21,467,4.4,A,37,443,8.3,A,public,,False
756,2161,UNIVERSITY OF MASSACHUSETTS - LOWELL                             ,MA,8,1,172,3332,5.1,P,5,D,176,3301,5.3,P,152,2842,5.3,P,public,,False
1961,4508,UNIVERSITY OF COLORADO DENVER                                    ,CO,8,1,157,4656,3.3,P,5,D,164,4899,3.3,P,148,4656,3.1,P,public,,False
1962,4509,UNIVERSITY OF COLORADO COLORADO SPRINGS                          ,CO,8,1,131,2355,5.5,P,5,D,90,2351,3.8,P,62,2143,2.8,P,public,,False
720,2106,UNIVERSITY OF MARYLAND - EASTERN SHORE                           ,MD,8,1,194,1295,14.9,A,2,D,170,1243,13.6,A,190,1183,16.0,A,public,,False
719,2105,UNIVERSITY OF MARYLAND - BALTIMORE COUNTY                        ,MD,8,1,118,2364,4.9,A,5,D,86,2310,3.7,A,104,2091,4.9,A,public,,False
1994,4759,CUNY YORK COLLEGE                                                ,NY,8,1,39,573,6.8,A,5,D,39,564,6.9,A,20,443,4.5,A,public,,False
1995,4765,CUNY GRADUATE SCHOOL & UNIVERSITY CENTER                         ,NY,8,1,15,592,2.5,P,5,D,22,594,3.7,P,17,550,3.0,P,public,,False
790,2210,UNIVERSITY OF MASSACHUSETTS - DARTMOUTH                          ,MA,8,1,172,2519,6.8,P,5,D,130,2372,5.4,P,146,2560,5.7,P,public,,False
2008,4882,OREGON HEALTH & SCIENCE UNIVERSITY                               ,OR,8,1,6,702,0.8,P,5,D,5,732,0.6,P,5,631,0.7,P,public,,False
795,2221,UNIVERSITY OF MASSACHUSETTS - AMHERST                            ,MA,8,1,199,5649,3.5,P,5,D,173,5643,3.0,P,227,5578,4.0,P,public,,False
1916,3981,UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS                  ,NC,8,1,7,215,3.2,A,5,D,6,202,2.9,A,7,200,3.5,A,public,,False
1885,3921,UNIVERSITY OF WISCONSIN - PLATTEVILLE                            ,WI,8,1,80,2051,3.9,A,5,D,95,2022,4.6,A,76,1855,4.0,A,public,,False
1886,3923,UNIVERSITY OF WISCONSIN - RIVER FALLS                            ,WI,8,1,75,1706,4.3,A,5,D,77,1838,4.1,A,80,1849,4.3,A,public,,False
1887,3924,UNIVERSITY OF WISCONSIN - STEVENS POINT                          ,WI,8,1,95,2421,3.9,A,5,D,84,2219,3.7,A,71,2202,3.2,A,public,,False
1888,3925,UNIVERSITY OF WISCONSIN - SUPERIOR                               ,WI,8,1,55,897,6.1,A,5,D,50,943,5.3,A,71,873,8.1,A,public,,False
1889,3926,UNIVERSITY OF WISCONSIN - WHITEWATER                             ,WI,8,1,133,2961,4.4,A,5,D,126,2670,4.7,A,139,2580,5.3,A,public,,False
820,2260,FERRIS STATE UNIVERSITY                                          ,MI,8,1,310,4243,7.3,P,5,D,265,4192,6.3,P,313,4106,7.6,P,public,,False
819,2259,EASTERN MICHIGAN UNIVERSITY                                      ,MI,8,1,640,6450,9.9,A,5,D,557,6456,8.6,A,657,6392,10.2,A,public,,False
1894,3932,UNIVERSITY OF WYOMING                                            ,WY,8,1,117,2304,5.0,P,5,D,97,2269,4.2,P,95,2250,4.2,P,public,,False
1896,3935,UNIVERSITY OF GUAM                                               ,GU,8,1,58,501,11.5,A,5,D,33,547,6.0,A,20,440,4.5,A,public,,False
1902,3942,UNIVERSITY OF PUERTO RICO - CENTRAL ADMINISTRATION               ,PR,8,1,197,2558,7.7,P,5,D,293,3260,8.9,P,400,3743,10.6,P,public,,False
1904,3944,UNIVERSITY OF PUERTO RICO - MAYAGUEZ                             ,PR,8,1,49,862,5.6,A,5,D,54,863,6.2,A,27,513,5.2,A,public,,False
1905,3946,UNIVERSITY OF THE VIRGIN ISLANDS                                 ,VI,8,1,33,385,8.5,P,2,D,43,416,10.3,P,45,328,13.7,P,public,,False
1906,3947,"UNIVERSITY OF CALIFORNIA, HASTINGS COLLEGE OF THE LAW            ",CA,8,1,4,389,1.0,A,5,D,3,446,0.6,A,3,426,0.7,A,public,,False
1908,3954,UNIVERSITY OF CENTRAL FLORIDA                                    ,FL,8,1,629,11966,5.2,A,5,D,538,11096,4.8,A,427,9919,4.3,A,public,,False
1909,3955,UNIVERSITY OF WEST FLORIDA (THE)                                 ,FL,8,1,216,2793,7.7,A,5,D,179,2468,7.2,A,168,2223,7.5,A,public,,False
813,2243,CENTRAL MICHIGAN UNIVERSITY                                      ,MI,8,1,330,6734,4.9,A,5,D,301,6814,4.4,A,371,6739,5.5,A,public,,False
1914,3969,UNIVERSITY OF MINNESOTA - TWIN CITIES                            ,MN,8,1,197,9358,2.1,P,5,D,210,9482,2.2,P,257,9732,2.6,P,public,,False
796,2222,UNIVERSITY OF MASSACHUSETTS - BOSTON                             ,MA,8,1,227,3722,6.0,A,5,D,204,3781,5.3,A,205,3697,5.5,A,public,,False
718,2104,"UNIVERSITY OF MARYLAND, BALTIMORE                                ",MD,8,1,25,1650,1.5,P,5,D,15,1677,0.8,P,10,1677,0.5,P,public,,False
717,2103,"UNIVERSITY OF MARYLAND, COLLEGE PARK                             ",MD,8,1,126,5199,2.4,P,5,D,110,5297,2.0,P,110,5449,2.0,P,public,,False
716,2102,UNIVERSITY OF BALTIMORE                                          ,MD,8,1,131,1873,6.9,P,5,D,117,2011,5.8,P,94,1691,5.5,P,public,,False
664,2014,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER                ,LA,8,1,10,752,1.3,P,5,D,12,767,1.5,P,4,716,0.5,P,public,,False
663,2013,LOUISIANA STATE UNIVERSITY IN SHREVEPORT                         ,LA,8,1,82,875,9.3,A,5,D,93,987,9.4,A,87,991,8.7,A,public,,False
660,2010,LOUISIANA STATE UNIVERSITY & AGRICULTURAL & MECHANICAL COLLEGE   ,LA,8,1,216,4132,5.2,P,5,D,208,4174,4.9,P,150,3868,3.8,P,public,,False
659,2008,LOUISIANA TECH UNIVERSITY                                        ,LA,8,1,99,1387,7.1,A,5,D,103,1517,6.7,A,114,1619,7.0,A,public,,False
657,2006,GRAMBLING STATE UNIVERSITY                                       ,LA,8,1,290,1733,16.7,A,2,D,300,1689,17.7,A,234,1479,15.8,A,public,,False
656,2005,NICHOLLS STATE UNIVERSITY                                        ,LA,8,1,176,1622,10.8,A,5,D,159,1509,10.5,A,132,1438,9.1,A,public,,False
653,2002,WESTERN KENTUCKY UNIVERSITY                                      ,KY,8,1,518,5270,9.8,A,5,D,629,5559,11.3,A,637,5347,11.9,A,public,,False
651,1999,UNIVERSITY OF LOUISVILLE                                         ,KY,8,1,270,4436,6.0,P,5,D,338,4642,7.2,P,337,4503,7.4,P,public,,False
643,1989,UNIVERSITY OF KENTUCKY                                           ,KY,8,1,260,4836,5.3,P,5,D,214,4808,4.4,P,260,4649,5.5,P,public,,False
638,1977,MURRAY STATE UNIVERSITY                                          ,KY,8,1,223,2368,9.4,A,5,D,206,2443,8.4,A,249,2388,10.4,A,public,,False
637,1976,MOREHEAD STATE UNIVERSITY                                        ,KY,8,1,187,2372,7.8,A,5,D,201,2501,8.0,A,238,2435,9.7,A,public,,False
631,1968,KENTUCKY STATE UNIVERSITY                                        ,KY,8,1,210,1018,20.6,A,2,D,183,1036,17.6,A,198,896,22.0,A,public,,False
628,1963,EASTERN KENTUCKY UNIVERSITY                                      ,KY,8,1,463,4549,10.1,A,5,D,475,4473,10.6,A,532,4540,11.7,A,public,,False
617,1950,WICHITA STATE UNIVERSITY                                         ,KS,8,1,286,3553,8.0,A,5,D,246,3570,6.8,A,230,3453,6.6,A,public,,False
616,1949,WASHBURN UNIVERSITY - TOPEKA                                     ,KS,8,1,277,2210,12.5,P,5,D,263,2278,11.5,P,280,2362,11.8,P,public,,False
615,1948,UNIVERSITY OF KANSAS                                             ,KS,8,1,246,5032,4.8,P,5,D,237,5528,4.2,P,255,5747,4.4,P,public,,False
602,1928,KANSAS STATE UNIVERSITY                                          ,KS,8,1,282,4776,5.9,P,5,D,232,4630,5.0,P,254,4770,5.3,P,public,,False
665,2015,UNIVERSITY OF NEW ORLEANS (THE)                                  ,LA,8,1,180,2049,8.7,A,5,D,175,2191,7.9,A,178,2357,7.5,A,public,,False
667,2017,MCNEESE STATE UNIVERSITY                                         ,LA,8,1,195,1758,11.0,A,5,D,224,1805,12.4,A,221,1816,12.1,A,public,,False
668,2020,UNIVERSITY OF LOUISIANA AT MONROE                                ,LA,8,1,126,1706,7.3,P,5,D,156,1797,8.6,P,171,1805,9.4,P,public,,False
669,2021,NORTHWESTERN STATE UNIVERSITY                                    ,LA,8,1,275,2384,11.5,A,5,D,240,2225,10.7,A,235,2159,10.8,A,public,,False
2024,4951,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON             ,TX,8,1,6,836,0.7,P,5,D,7,836,0.8,P,7,744,0.9,P,public,,False
2025,4952,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON                  ,TX,8,1,4,762,0.5,P,5,D,8,761,1.0,P,8,658,1.2,P,public,,False
715,2099,TOWSON UNIVERSITY                                                ,MD,8,1,182,4218,4.3,A,5,D,143,4145,3.4,A,154,3937,3.9,A,public,,False
2037,5015,UNIVERSITY OF WISCONSIN - PARKSIDE                               ,WI,8,1,144,1343,10.7,P,5,D,124,1262,9.8,P,157,1357,11.5,P,public,,False
714,2095,SAINT MARY'S COLLEGE OF MARYLAND                                 ,MD,8,1,4,298,1.3,A,5,D,10,326,3.0,A,10,370,2.7,A,public,,False
711,2091,SALISBURY UNIVERSITY                                             ,MD,8,1,65,1858,3.4,A,5,D,54,1707,3.1,A,72,1653,4.3,A,public,,False
708,2083,MORGAN STATE UNIVERSITY                                          ,MD,8,1,386,2334,16.5,A,2,D,324,2500,12.9,A,381,2245,16.9,A,public,,False
700,2072,FROSTBURG STATE UNIVERSITY                                       ,MD,8,1,106,1375,7.7,A,5,D,96,1247,7.6,A,115,1262,9.1,A,public,,False
1884,3920,UNIVERSITY OF WISCONSIN - OSHKOSH                                ,WI,8,1,141,2919,4.8,A,5,D,111,2813,3.9,A,111,2769,4.0,A,public,,False
698,2068,COPPIN STATE UNIVERSITY                                          ,MD,8,1,195,1063,18.3,A,2,D,165,1136,14.5,A,205,1144,17.9,A,public,,False
689,2054,UNIVERSITY OF SOUTHERN MAINE                                     ,ME,8,1,161,2373,6.7,P,5,D,153,2567,5.9,P,145,2396,6.0,P,public,,False
688,2053,UNIVERSITY OF MAINE                                              ,ME,8,1,130,2338,5.5,A,5,D,132,2609,5.0,A,123,2590,4.7,A,public,,False
984,2519,UNIVERSITY OF MISSOURI - SAINT LOUIS                             ,MO,8,1,252,3720,6.7,P,5,D,283,3787,7.4,P,290,3788,7.6,P,public,,False
681,2040,UNIVERSITY OF MAINE - FARMINGTON                                 ,ME,8,1,53,663,7.9,A,5,D,35,640,5.4,A,39,631,6.1,A,public,,False
675,2031,UNIVERSITY OF LOUISIANA AT LAFAYETTE                             ,LA,8,1,211,2638,7.9,A,5,D,203,2598,7.8,A,195,2555,7.6,A,public,,False
673,2026,SOUTHERN UNIVERSITY AT NEW ORLEANS                               ,LA,8,1,122,1037,11.7,A,2,D,160,1202,13.3,A,135,1133,11.9,A,public,,False
672,2025,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON R,LA,8,1,330,2703,12.2,P,2,D,318,2742,11.5,P,275,2385,11.5,P,public,,False
671,2024,SOUTHEASTERN LOUISIANA UNIVERSITY                                ,LA,8,1,309,3254,9.4,A,5,D,293,3221,9.0,A,246,3178,7.7,A,public,,False
693,2062,BOWIE STATE UNIVERSITY                                           ,MD,8,1,206,1689,12.1,A,2,D,178,1624,10.9,A,204,1678,12.1,A,public,,False
921,2410,JACKSON STATE UNIVERSITY                                         ,MS,8,1,451,3143,14.3,A,2,D,407,3053,13.3,A,359,2811,12.7,A,public,,False
1883,3919,UNIVERSITY OF WISCONSIN - LACROSSE                               ,WI,8,1,44,2183,2.0,A,5,D,35,2078,1.6,A,39,2060,1.8,A,public,,False
1881,3915,UNIVERSITY OF WISCONSIN - STOUT                                  ,WI,8,1,89,2332,3.8,P,5,D,85,2442,3.4,P,93,2446,3.8,P,public,,False
1696,3624,STEPHEN F AUSTIN STATE UNIVERSITY                                ,TX,8,1,306,3418,8.9,A,5,D,392,3410,11.4,A,378,3397,11.1,A,public,,False
1697,3625,SUL ROSS STATE UNIVERSITY                                        ,TX,8,1,124,902,13.7,A,3,D,127,837,15.1,A,122,881,13.8,A,public,,False
851,2307,OAKLAND UNIVERSITY                                               ,MI,8,1,216,4500,4.8,A,5,D,195,4601,4.2,A,212,4282,4.9,A,public,,False
848,2301,NORTHERN MICHIGAN UNIVERSITY                                     ,MI,8,1,275,2496,11.0,A,5,D,263,2631,9.9,A,254,2640,9.6,A,public,,False
1701,3630,PRAIRIE VIEW AGRICULTURAL & MECHANICAL UNIVERSITY                ,TX,8,1,326,2817,11.5,A,2,D,447,2921,15.3,A,576,2916,19.7,A,public,,False
1702,3631,TARLETON STATE UNIVERSITY                                        ,TX,8,1,219,3304,6.6,A,5,D,276,3148,8.7,A,205,2665,7.6,A,public,,False
1703,3632,TEXAS A&M UNIVERSITY                                             ,TX,8,1,175,7529,2.3,P,5,D,353,8593,4.1,P,363,8546,4.2,P,public,,False
1709,3639,TEXAS A&M UNIVERSITY - KINGSVILLE                                ,TX,8,1,324,3147,10.2,A,3,D,312,2883,10.8,A,330,2581,12.7,A,public,,False
1711,3642,TEXAS SOUTHERN UNIVERSITY                                        ,TX,8,1,288,3398,8.4,A,2,D,547,3972,13.7,A,535,3469,15.4,A,public,,False
1712,3644,TEXAS TECH UNIVERSITY                                            ,TX,8,1,387,6209,6.2,A,5,D,332,6077,5.4,A,347,5743,6.0,A,public,,False
